Date,VALE3,PETR4,ITUB4,PETR3,BBDC4,BBAS3,WEGE3,ELET3,SBSP3,B3SA3,ABEV3,ITSA4,BPAC11,EQTL3,RENT3,JBSS3,PRIO3,RDOR3,SUZB3,EMBR3,RADL3,RAIL3,VBBR3,GGBR4,UGPA3,BBSE3,ENEV3,VIVT3,CMIG4,BBDC3
2022-12-05,75.05396270751953,17.430431365966797,22.540245056152344,20.512161254882812,12.910820007324219,15.253721237182617,36.34807586669922,42.26414489746094,56.58697509765625,11.277572631835938,14.462220191955566,7.058063507080078,23.188213348388672,25.71805763244629,52.9107551574707,19.153764724731445,35.96223831176758,28.211977005004883,49.519466400146484,13.539999961853027,22.05154800415039,18.649850845336914,13.801810264587402,22.2218074798584,12.920711517333984,26.62229347229004,12.079999923706055,34.30360794067383,6.01035213470459,11.322274208068848
2022-12-06,76.14458465576172,17.44403648376465,23.060543060302734,20.477075576782227,13.216143608093262,15.4097261428833,36.45441818237305,42.509864807128906,54.04567337036133,11.305420875549316,14.489302635192871,7.107422351837158,23.08376121520996,25.73748779296875,52.68531799316406,18.642398834228516,34.584449768066406,27.97018814086914,50.26447296142578,13.630000114440918,22.586645126342773,18.63001251220703,13.881335258483887,22.511816024780273,12.87292766571045,26.781208038330078,12.020000457763672,34.25908279418945,6.103323936462402,11.487496376037598
2022-12-07,73.43533325195312,17.24673843383789,22.892986297607422,20.168304443359375,13.067845344543457,15.375055313110352,36.019405364990234,43.168399810791016,54.895957946777344,11.370393753051758,14.444165229797363,7.082742214202881,22.703937530517578,25.854080200195312,52.42232131958008,19.2524471282959,32.61760711669922,27.67037010192871,50.02871322631836,13.539999961853027,22.34256935119629,18.55065155029297,13.77530288696289,22.461061477661133,12.825143814086914,26.4801082611084,12.0,34.17002487182617,6.190826892852783,11.426624298095703
2022-12-08,74.33552551269531,16.858943939208984,22.090503692626953,19.73322105407715,12.692732810974121,15.180051803588867,35.96139907836914,42.26414489746094,53.80683135986328,10.897013664245605,14.17333698272705,6.885313034057617,21.782865524291992,25.630611419677734,50.41222381591797,19.010221481323242,33.11680603027344,26.838613510131836,50.075862884521484,13.25,22.092866897583008,17.409835815429688,13.2981595993042,22.4248104095459,12.261296272277832,26.321191787719727,12.020000457763672,33.06576156616211,6.01035213470459,11.217918395996094
2022-12-09,76.81107330322266,16.81131935119629,21.880220413208008,19.69111442565918,12.474640846252441,15.158387184143066,35.8647346496582,41.93979263305664,53.281375885009766,10.897013664245605,14.001812934875488,6.873115062713623,21.763877868652344,25.630611419677734,49.60441589355469,18.938451766967773,33.596038818359375,25.542625427246094,51.85823059082031,13.109999656677246,22.149322509765625,17.499114990234375,13.19212818145752,22.816320419311523,12.089275360107422,26.530290603637695,12.1899995803833,33.484310150146484,6.059572219848633,11.139654159545898
2022-12-12,74.51728820800781,16.26704216003418,21.673377990722656,19.15778160095215,12.33506965637207,14.642708778381348,34.8690185546875,41.27143096923828,52.010719299316406,10.627837181091309,13.75806713104248,6.8226399421691895,20.681381225585938,25.6791934967041,48.392723083496094,18.7410831451416,34.584449768066406,24.469079971313477,51.76392364501953,13.34000015258789,21.481266021728516,17.290794372558594,12.900538444519043,22.664066314697266,11.79301643371582,26.137187957763672,11.920000076293945,33.40415573120117,5.791594982147217,10.930948257446289
2022-12-13,74.83171844482422,15.86563777923584,20.855009078979492,18.89813804626465,11.96867847442627,13.948989868164062,34.59834671020508,41.22228240966797,51.590354919433594,10.572145462036133,13.794177055358887,6.595499515533447,19.798288345336914,25.348852157592773,46.457759857177734,18.507827758789062,34.834049224853516,23.501922607421875,48.43496322631836,13.380000114440918,20.737934112548828,16.388063430786133,12.62662410736084,22.446563720703125,11.620993614196777,25.936452865600586,11.520000457763672,33.110286712646484,5.671278953552246,10.609195709228516
2022-12-14,75.46574401855469,14.607001304626465,20.944936752319336,17.04551887512207,12.221660614013672,13.603113174438477,35.82606506347656,41.10433578491211,52.58395004272461,10.934141159057617,13.658763885498047,6.7216877937316895,20.41550064086914,25.455726623535156,47.171634674072266,18.409143447875977,36.12198257446289,24.633495330810547,49.51003646850586,13.890000343322754,20.92612075805664,16.774948120117188,12.697311401367188,22.562564849853516,11.831243515014648,26.354650497436523,11.5,33.28839874267578,5.780657768249512,10.861379623413086
2022-12-15,75.70891571044922,14.99479866027832,21.061851501464844,17.480602264404297,12.073362350463867,13.988395690917969,35.84539794921875,40.51460647583008,52.86100769042969,10.702093124389648,13.541404724121094,6.7216877937316895,20.738351821899414,25.241975784301758,47.265567779541016,18.418115615844727,35.71263885498047,25.049373626708984,48.82161331176758,13.520000457763672,20.784982681274414,17.003110885620117,12.714983940124512,21.924549102783203,11.458529472351074,26.940122604370117,11.3100004196167,33.092472076416016,5.818939685821533,10.72224235534668
2022-12-16,74.41483306884766,15.00160026550293,21.295671463012695,17.529726028442383,12.055912017822266,14.272978782653809,36.20307540893555,40.23939514160156,51.38017272949219,10.544300079345703,13.405990600585938,6.772164344787598,19.902742385864258,25.484874725341797,46.68319320678711,18.31943130493164,35.293312072753906,24.111230850219727,48.500972747802734,13.550000190734863,20.6062068939209,17.013031005859375,12.591280937194824,21.87380027770996,11.267395973205566,27.040491104125977,11.149999618530273,32.82530212402344,5.988476276397705,10.78311538696289
2022-12-19,74.14559173583984,15.226114273071289,21.934175491333008,17.92972183227539,12.387408256530762,14.426215171813965,36.904327392578125,40.93724822998047,52.306888580322266,11.221881866455078,13.749039649963379,6.9908928871154785,21.077945709228516,25.79578399658203,48.571189880371094,18.30148696899414,35.72262191772461,25.339523315429688,47.71415710449219,13.579999923706055,21.556541442871094,17.479276657104492,13.07726001739502,21.569290161132812,11.611437797546387,27.05721664428711,11.510000228881836,32.83422088623047,5.8626909255981445,11.00051498413086
2022-12-20,74.47561645507812,15.695549964904785,22.167999267578125,18.36480712890625,12.832306861877441,14.798364639282227,37.20444107055664,41.71372604370117,53.72084426879883,11.713825225830078,13.798742294311523,7.058193206787109,21.739328384399414,25.99981689453125,50.72218322753906,18.54371452331543,35.802494049072266,26.649391174316406,47.4307861328125,13.989999771118164,22.290462493896484,18.18360710144043,13.280487060546875,22.07680320739746,11.926810264587402,27.316497802734375,11.800000190734863,33.617897033691406,6.048635005950928,11.357056617736816
2022-12-21,74.90119934082031,16.035724639892578,22.257932662963867,18.849014282226562,12.936991691589355,14.938467025756836,37.17539978027344,41.87098693847656,53.02341842651367,11.658134460449219,13.637186050415039,7.066606044769287,22.237762451171875,26.00953483581543,49.92378234863281,18.157947540283203,35.5728645324707,27.842647552490234,47.30375289916992,14.0600004196167,22.393962860107422,18.382009506225586,13.695777893066406,22.062299728393555,11.898138999938965,27.98560905456543,11.880000114440918,33.64460754394531,6.037696838378906,11.426624298095703
